Person_ID,Age,Annual_Income,Rent_Amount,Utilities_Amount,Education_Expenditure,Healthcare_Expenditure,Luxury_Spending,Savings_to_Income_Ratio,Travel_Expenditure,Missed_Payment_Rent,Missed_Payment_Utilities,Employment_Stability,Debt_to_Income_Ratio,Tax_Compliance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Pre_Cursor_Credit_Score
681ca652-1443-4603-9f85-abea3a6d4049,32,69118.72,902.52,205.09,415.01,7066.47,32368.14,0.903,8585.47,1,3,11,0.678,1,1,0.5,3.066,700.41
66156fd3-fd24-4937-9754-6bdfde486ca0,25,73670.98,1072.74,318.64,15286.68,156.4,23573.04,0.67,6518.3,10,9,7,0.34,1,2,0.408,2.929,572.36
0252f6af-687c-4a16-8e31-077f890982f9,23,26706.73,1179.32,276.38,304.73,2872.45,11183.19,0.7,2066.44,8,8,5,0.666,1,3,0.496,0.919,559.93
97a40903-5b87-47aa-b861-f5f372dc8c21,40,25921.73,925.06,217.45,24777.49,10230.94,8040.8,0.873,5073.26,3,4,8,0.153,1,4,0.5,0.945,690.06
ab75cc95-0307-4d06-bea1-ac5b359f3379,29,54505.13,1639.29,480.4,366.68,2232.56,8626.44,0.172,2680.73,12,10,1,0.228,1,3,0.207,0.339,484.17
fb3db1ae-3557-4e44-b3aa-70f7ff28bb24,38,62587.21,300.0,100.41,21162.67,616.78,23051.47,0.061,8727.29,4,3,5,0.744,1,3,0.5,0.704,572.86
2570b809-4b14-4e6b-bcdb-a1e76b6d01e5,26,44018.62,987.58,330.03,1721.38,3972.19,5067.74,0.415,8539.27,6,8,5,0.468,1,1,0.309,0.923,566.1
4eca9d90-c6aa-4837-974e-f5fdc9339e2f,37,63585.88,1527.33,444.78,409.09,11117.46,18967.97,0.872,2485.63,7,9,6,0.72,1,0,0.337,1.594,576.87
bd87c11e-82e3-4cdc-be1e-bc962e6843da,48,35797.27,1082.36,226.23,7269.3,947.57,7201.81,0.307,2759.76,0,1,4,0.477,1,5,0.278,0.66,656.64
8dd7effc-9b8e-4e66-a9a8-ba8ad4771a60,41,10000.0,871.66,267.41,402.17,883.79,749.42,0.707,2902.1,6,4,2,0.514,1,4,0.365,0.486,608.45
6d72f662-3bb3-4a1a-bd9a-ec93f97cc552,31,41521.98,1376.3,420.34,18757.26,5676.5,8579.28,0.502,9908.34,9,11,9,0.378,1,3,0.445,0.765,541.47
7adeef75-af31-40ad-9044-2a4656274154,38,51264.64,1562.54,467.28,361.94,2923.87,7953.22,0.759,10411.15,8,10,15,0.331,0,2,0.358,1.426,574.58
eca9f15b-b1ba-4906-a755-98a9850a3c0f,33,44483.2,1284.25,370.47,21824.06,4165.42,2496.0,0.207,11422.87,1,0,10,0.565,1,3,0.313,0.383,657.32
b852fbcd-1cd8-4ad9-8cfa-4dfdc941aa4c,35,26827.93,879.51,268.25,13211.99,8943.92,11050.8,0.277,112.42,10,9,2,0.471,0,2,0.416,0.327,475.37
300321e6-91e5-42ea-a2b2-82a8a40438dd,32,13687.02,1382.48,330.49,23238.21,1957.89,3412.05,0.28,24.94,1,1,14,0.61,1,1,0.251,0.17,662.06
0d7bfd30-8c31-4148-bc49-ee99555d5f9b,33,39718.22,1039.18,217.93,467.1,7303.66,6878.33,0.571,1834.58,10,10,11,0.391,1,3,0.219,1.013,553.13
78bcbc93-78d0-4bd0-ba3a-2ddd08d1ef25,37,67953.12,1498.07,356.91,24529.73,5743.37,17156.95,0.325,10096.28,3,1,0,0.105,0,5,0.401,0.789,621.85
4d111500-ac8d-4056-9f8f-7cd58a34c8ab,25,75123.95,1793.3,365.09,263.55,6961.21,28343.63,0.821,12845.6,11,9,4,0.746,1,0,0.5,1.877,534.85
00995afb-efce-484c-9574-080f46d47498,25,73754.27,300.0,142.14,125.44,7484.32,674.68,0.379,2515.5,0,0,6,0.942,1,1,0.043,2.186,652.53
20ae7331-46e8-4c9e-8f79-8565ac8232d2,21,33681.81,1244.43,296.94,288.89,3133.59,9207.79,0.533,730.41,8,9,3,0.487,1,1,0.295,0.83,544.45
34b48e1a-e692-4a73-b689-9229da4c203f,19,26925.87,505.71,190.99,461.3,3417.94,6450.78,0.725,6691.09,11,12,1,0.246,1,0,0.488,1.657,527.78
e6969ea0-f4cc-446e-ba1e-79af379d91cc,23,59932.69,2176.72,482.61,263.25,5278.27,26762.05,0.345,8351.05,4,2,5,0.556,0,3,0.5,0.556,588.92
caf8f331-f5c2-4732-8971-59ec68cbdbce,37,62702.0,1012.75,307.32,29.04,3627.98,17430.27,0.28,18669.42,2,3,2,0.735,1,5,0.5,0.902,600.43
165260cc-74b6-4fb5-a024-f1f0d36590af,26,58003.39,1498.55,349.89,9851.33,1813.92,3982.6,0.839,3990.87,5,5,8,0.489,1,3,0.137,2.028,646.04
ef8a8d0d-3ec8-4d33-85f7-1f5acf289e83,40,10000.0,1185.87,232.25,303.72,11873.05,1943.42,0.062,1941.6,6,4,10,0.229,0,1,0.389,0.1,567.21
6920fe46-dde1-4070-9ded-81f4bb1797d4,35,32662.31,878.77,301.05,262.86,4658.93,10142.78,0.294,7881.95,3,3,5,0.15,0,3,0.5,0.51,612.37
b230b6f5-8edf-4f42-9eed-ecabd7b84241,18,49406.22,831.18,263.16,140.3,8.81,1134.71,0.328,12934.13,12,12,0,1.111,1,2,0.285,1.233,422.46
538d7ac7-af69-4508-ad7c-6848bda4ebe5,42,59744.36,1834.27,469.16,394.67,10825.9,26426.4,0.236,5490.25,1,2,11,0.55,1,2,0.5,0.367,647.36
6e8c15d3-db1c-4e5f-a5b6-cb5ac7dc346a,43,65346.15,1582.38,397.29,101.96,7934.02,2214.66,0.624,3789.04,11,12,15,0.848,1,3,0.092,1.287,514.53
0d2d2d50-ee75-4f37-94ff-24b6342dac06,25,52885.07,1977.43,500.0,331.51,1296.6,808.91,0.58,3587.11,4,6,5,0.983,1,4,0.083,0.989,576.75
e9989a0b-9baf-4d09-8bb6-a87c76e33e5d,39,56615.68,1222.18,315.28,62.69,361.68,57.06,0.436,11324.43,11,10,5,0.14,1,0,0.201,1.312,536.37
c4f51235-73bc-4a8b-924d-3fd3ea8ed6ce,26,51697.31,1315.17,289.18,103.79,2331.86,17673.88,0.33,8100.91,6,5,3,0.4,1,4,0.499,0.79,581.59
ead5f107-6a98-4fa8-873d-40b480279c8d,36,63712.39,1093.12,252.68,153.09,10278.13,14523.88,0.462,11448.95,9,11,17,0.696,1,1,0.408,1.114,540.23
a7e9afeb-82ea-4fd9-806c-6d64ea179664,22,56257.31,1085.17,369.33,7234.5,6319.02,2892.12,0.183,346.47,9,7,0,0.356,1,1,0.058,0.433,522.17
77ae3eb3-876f-4f6b-9fde-ea5e398463e0,18,51314.75,783.25,329.42,479.75,1722.48,21968.06,0.207,6018.81,2,4,0,0.384,0,1,0.5,0.705,576.43
349f02ac-d598-44e6-ae68-ef14f2693766,31,44632.62,1233.6,386.53,322.3,7973.5,4523.97,0.384,4152.82,1,2,7,1.082,1,1,0.194,0.625,613.42
8b2f2949-8621-4ee9-acd6-32cafb289f19,34,51625.83,884.3,244.99,55.34,4622.38,8423.38,0.622,13378.03,1,3,12,0.943,1,1,0.422,1.767,654.62
f760b038-bf08-4cfb-9333-a8af5184756f,31,59691.83,1376.76,327.3,458.02,6241.44,5304.26,0.666,13900.89,10,8,4,0.859,0,2,0.322,1.489,500.7
35b5a01e-c12a-4240-bc6b-c86c662fa4a6,23,55349.51,1268.0,277.09,313.09,2366.83,25647.75,0.236,7132.98,11,9,2,0.895,1,0,0.5,0.625,463.96
5a0f2a41-360e-4435-9ded-b760aee9e94e,31,57616.53,1315.07,292.15,207.54,4921.58,21838.59,0.95,10898.68,11,10,8,0.144,1,1,0.5,2.261,591.97
0afd3aa9-1f5d-4845-af58-05ee37633f95,38,76854.44,1870.05,439.85,129.66,3434.96,27819.52,0.299,1099.31,10,9,18,0.687,1,4,0.376,0.738,536.1
693ad8e0-7813-43a4-866b-4da6f6940b91,35,55303.28,1184.91,403.79,221.16,658.15,1216.56,0.727,10572.63,3,1,4,0.677,0,2,0.213,2.039,633.56
afcca333-df81-479a-930f-db71c8553380,37,37020.03,1502.69,465.99,10775.82,1586.77,9675.22,0.127,1079.56,3,3,17,0.111,1,2,0.291,0.186,659.99
0b992501-5017-4267-9af1-421f9003cc29,28,67672.14,2020.6,500.0,106.7,2504.27,19471.05,0.682,14495.75,4,3,5,0.88,1,2,0.5,1.409,618.62
c6646ee2-410f-42a4-a358-c98059e965c4,47,22676.03,1722.65,382.63,324.21,14118.13,4337.03,0.548,3903.71,2,3,8,0.071,1,5,0.363,0.316,681.46
0d34bcf5-7766-415b-a381-098f99e04f04,23,28371.73,1661.27,459.97,14132.46,6833.99,4564.39,0.353,2557.65,10,10,0,1.337,1,3,0.251,0.31,435.99
f8562e04-4cb4-4232-9de8-b8b4e6754842,40,56716.95,1077.32,257.4,455.14,10186.63,24159.8,0.225,6309.87,0,1,10,0.246,1,0,0.5,0.487,681.31
2244c315-d11b-4bbe-9ef1-04c1f7f64cf7,47,60327.93,1291.86,215.31,360.36,3362.4,694.27,0.474,1630.51,12,12,14,0.447,1,4,0.039,1.333,519.21
1a9382d6-7910-466f-a93f-24eb9fe77ee6,40,25098.98,672.69,182.53,345.12,5435.1,7847.88,0.778,2430.5,3,1,18,0.343,0,3,0.41,1.244,694.86
ae49a86c-f0c2-417b-a00e-8c81bbd6b155,33,42343.65,1399.57,307.8,21981.61,4465.49,8346.93,0.779,12281.9,0,0,15,0.507,1,1,0.487,1.322,735.43
196819c9-7588-4940-880a-26a1cbbac681,30,37878.32,1309.78,287.04,176.7,3572.06,12612.55,0.276,5524.76,12,11,9,0.24,1,2,0.479,0.46,506.57
e94a33ff-8812-44c0-9504-8f7b4decf25f,45,40266.47,1209.35,289.82,15.4,621.42,3984.72,0.385,5728.8,11,9,0,0.479,1,3,0.241,0.833,500.5
c2548b76-3c3a-4dc6-b017-9480dd4c20c3,21,68871.96,1610.88,377.8,2669.8,3453.87,8218.47,0.029,13000.87,7,9,2,1.022,1,0,0.308,0.1,467.35
1d4daef2-9a63-4874-b476-9c8f607a3c72,25,64130.11,716.89,177.51,365.08,560.09,18817.5,0.135,9320.23,4,3,4,0.81,1,3,0.439,0.767,572.02
bd9163a9-10d9-48f0-a44e-672cc310d88b,31,49617.56,1853.95,459.37,16824.19,7649.07,24311.08,0.17,5291.85,1,3,4,0.657,1,4,0.5,0.238,606.58
11ac76c9-5cb4-4921-8805-57d347af8971,47,39080.76,1560.71,296.39,9430.33,9997.36,19045.69,0.386,1635.78,11,9,19,0.254,1,2,0.5,0.467,566.28
8dcbc20d-4f36-4aa8-9b8b-6f3f255be965,39,23007.01,1171.75,368.95,10630.76,4232.84,2864.15,0.771,4350.5,4,5,4,0.048,1,1,0.314,0.781,660.92
b5e87726-c597-4676-a371-f82ac72774c6,25,78403.7,1140.51,235.96,5319.76,4977.97,4012.35,0.535,17615.49,4,5,7,0.668,1,1,0.276,1.951,613.51
5cf59ab6-c88f-4d2e-b3a3-8529caa71766,32,61842.28,1392.24,300.44,249.38,2294.52,18254.09,0.803,17126.03,0,0,7,0.533,1,4,0.5,2.197,718.44
c0fcd466-7ceb-4711-bc2e-b09a177dfe94,29,35866.62,1808.34,435.66,22589.57,2366.85,7531.68,0.767,32.43,4,3,7,0.229,1,0,0.211,0.939,673.3
ab3413ee-1e2b-43b5-ad9c-22d0cc065a5d,28,64391.99,1240.64,304.74,72.12,2706.38,24523.26,0.608,1287.72,7,9,5,0.451,1,2,0.401,1.842,572.2
7b59d10e-6822-4bfe-ad1a-f0bb61e57af9,45,48595.53,1257.61,387.35,241.88,11035.55,12828.82,0.525,13112.13,9,11,11,0.196,1,4,0.5,0.829,561.73
4b5befec-352e-465f-94af-9ed9f865d876,21,44257.81,1207.25,315.28,214.57,1361.39,11298.73,0.589,8380.07,1,1,3,0.269,1,0,0.445,1.328,687.11
f7da3c5a-3ab6-4a36-a5f5-78aabc8d53a4,51,58704.23,1912.81,500.0,213.78,8831.34,18974.96,0.657,16870.02,7,6,3,0.287,0,4,0.5,1.021,574.07
c354215c-86e7-4c7c-9a67-9005c9a479af,43,35170.04,1052.45,276.84,8198.58,2652.33,2223.07,0.509,4545.85,12,12,15,0.348,1,3,0.192,0.962,529.61
5f96a7f1-7a10-42a0-9345-e0a82e30c817,46,43124.87,1188.2,308.62,305.69,4034.38,14601.26,1.0,5390.87,7,5,10,0.369,1,4,0.464,1.961,656.67
4958c0c0-160e-4879-a8aa-d9f86f396bda,30,52429.22,1785.37,461.83,205.84,2173.67,12806.35,0.118,5414.86,11,11,12,0.155,1,4,0.348,0.212,514.29
294869c4-a7ed-409b-abb4-8507d1f22729,34,40010.98,1258.8,218.06,86.25,6747.74,16407.44,0.673,1714.3,0,0,14,1.017,1,3,0.453,1.1,687.65
ae513b94-eed9-43f8-9c66-7e9a24739ce9,21,63381.7,1654.82,401.21,193.33,3403.48,4395.74,0.091,7199.52,3,1,0,0.101,1,2,0.183,0.205,627.11
f18c92b4-942b-43d3-9131-ed6b78f005c1,30,87381.33,835.49,266.99,224.94,6658.15,13139.84,0.829,384.0,4,4,4,0.551,1,0,0.155,3.642,654.88
d742d64a-6cd5-4b46-a65b-c550c75c6d5e,40,34914.04,1117.88,476.59,65.68,2707.0,16588.47,0.803,5334.66,9,11,12,0.783,1,1,0.5,1.284,549.56
db04eb31-d41e-436d-95f4-ce514ec0156f,48,16697.49,1793.77,388.23,323.75,135.12,4617.46,0.609,4243.89,7,6,1,0.815,1,3,0.5,0.386,552.31
6ca3542e-0b45-458b-bb56-4736c17720ef,24,10000.0,929.46,253.52,28264.82,5025.3,4646.5,0.435,963.59,2,4,3,0.291,1,0,0.5,0.226,634.75
01dfce5b-96cb-4935-90d0-f5c4fba62a53,31,46990.64,1139.48,256.32,58.93,1095.53,16189.1,0.784,1334.16,0,1,5,0.19,1,1,0.373,2.064,726.2
c3110d5e-a03c-4987-8026-1038eaf39289,33,36736.71,1302.67,428.05,266.11,2500.95,17017.02,0.509,10731.84,6,5,12,0.752,0,3,0.5,0.804,569.49
3602211f-3da3-4772-889d-6262fae46cba,21,54157.21,804.34,133.4,201.76,1975.2,8606.29,0.513,2095.52,3,3,2,0.414,1,1,0.198,2.1,640.29
55cfee46-1815-4b9c-a45d-ba0345d40985,41,52651.95,1034.48,289.87,20757.63,9421.2,2383.39,0.465,8351.09,9,9,2,0.735,1,3,0.204,0.967,511.77
a935b15e-5848-49a6-82d6-b0c7b8e2d56c,28,17935.66,1245.05,240.9,4567.9,5392.3,7194.37,0.897,4353.98,11,11,9,0.912,0,3,0.5,0.693,493.41
0eddbe11-419d-4b86-b759-b23bd5857e19,33,13702.32,1218.67,288.74,137.4,1871.0,5511.54,0.604,1037.31,4,2,3,0.079,1,3,0.478,0.415,664.31
d79a0c17-c1e1-4645-92b0-5577fefe0b7b,30,55918.66,1712.14,426.32,466.31,5518.96,17301.98,0.455,14116.49,5,5,8,0.811,1,2,0.5,0.816,585.56
7711e50a-6af3-44b7-b157-794d32dcdd32,27,52708.58,1816.58,500.0,276.22,5883.08,15274.16,0.054,8808.0,3,4,3,0.733,1,1,0.457,0.1,564.22
710db634-927c-4d0e-89f3-210211118ff3,35,41483.64,857.57,160.53,122.9,4188.12,18976.86,0.331,4130.97,0,1,9,0.206,1,4,0.5,0.837,691.98
074f3145-c85c-4381-ae00-57080fbead43,33,16857.13,1244.51,344.3,160.18,2497.37,1487.63,0.875,4377.91,10,10,10,0.633,1,2,0.348,0.684,557.01
b34ebcf8-6db1-4a25-b698-f0e87b0ed752,31,59427.83,1469.7,368.36,485.81,6476.45,18319.76,0.457,11089.24,7,6,6,0.257,1,0,0.495,0.952,595.0
4b39d35e-a814-478a-8f65-790173496bee,28,75437.99,1806.54,465.27,266.35,5263.06,1877.3,0.45,13927.01,10,11,1,0.559,1,3,0.21,1.044,496.25
545be425-7b2c-4cfc-9110-ed8ce069ad06,38,55559.65,1487.4,419.77,420.05,910.97,3913.2,0.515,8400.78,12,11,20,0.471,1,3,0.222,1.202,544.74
832f593c-369b-43c3-a35a-1bed576b56f6,52,33050.52,1316.37,264.96,453.12,10666.87,7226.04,0.377,2724.07,8,7,13,0.99,1,4,0.301,0.42,538.29
393fe83c-4cda-4681-8141-dfbad935d5f8,36,50891.04,1466.62,407.18,84.23,5411.28,20896.05,0.517,4654.4,2,1,17,0.093,1,3,0.5,0.943,721.63
9503f192-944a-4823-86d8-8809917d9a6e,45,22677.72,1469.51,338.93,497.49,10431.26,8312.89,0.407,599.23,9,9,0,0.615,0,2,0.393,0.287,478.5
a8043364-70b0-42a8-9684-9ddffb8c0c54,21,71159.21,828.91,262.02,134.73,1232.33,34656.83,0.643,5202.96,3,1,0,0.587,1,0,0.5,3.194,655.67
a4d0f165-9ea4-40d4-aedd-f11a71f723b6,37,51636.89,1277.12,336.01,298.57,2939.69,1157.92,0.586,4303.81,4,4,16,0.542,1,2,0.106,1.357,655.88
38f062ec-05c0-46e5-bef7-0c77fdfd75ad,24,14636.86,1783.66,435.44,383.0,4012.16,2790.9,0.445,257.76,9,10,5,0.779,1,4,0.208,0.213,503.18
4327588c-ea4f-42e7-9a58-2b8dfe2d70b4,20,43986.51,1117.06,249.76,27990.2,2964.51,3492.33,0.465,1455.71,12,12,2,0.665,0,0,0.112,1.056,441.45
d34a1289-08a8-4f6b-8941-6aefd015a7d3,28,59266.03,1251.78,354.11,279.13,3328.69,1095.27,0.252,4805.05,8,9,6,0.28,1,0,0.1,0.661,542.82
08582ddf-1235-4080-ade5-ac97af2498bf,47,43339.05,1102.99,338.8,286.01,10788.79,5729.37,1.0,8805.44,4,5,9,0.373,1,4,0.335,1.543,675.41
241dabef-13b3-4ce5-a866-e7aa4f8c92ed,45,44482.09,300.0,50.0,16364.81,7819.64,5437.31,0.133,2458.55,6,4,7,0.281,0,1,0.178,0.492,563.4
1a00b0ba-3f00-4d31-9d0c-f8aac1cb6ca6,37,25511.96,1208.24,245.41,24149.39,8086.17,5357.87,0.476,3994.02,2,1,10,0.403,1,2,0.367,0.476,675.12
94566028-b122-4e58-8f0e-4b3c360580c7,20,61330.82,1320.72,364.89,315.05,943.11,4295.65,0.144,9345.04,0,0,0,0.216,1,2,0.222,0.417,656.82
c4b3ed0f-5705-4f66-a984-47097a2f0bdb,33,37030.62,995.0,176.32,198.02,7402.03,9045.98,0.561,9265.48,5,6,15,0.586,1,2,0.494,0.968,621.84
2fdad259-6d41-40e9-8083-d92289eab5d3,38,10000.0,738.15,119.26,468.56,5396.33,4600.49,0.335,1827.49,12,11,2,1.153,1,1,0.5,0.214,428.07
3ae55536-6298-41e3-a3fc-544972817c7b,37,42574.85,847.76,158.8,327.03,384.43,15927.02,0.737,11712.33,9,9,19,0.243,1,0,0.5,2.518,623.32
e9e1f087-e275-40b1-9f5e-84b9417b1b25,18,69622.99,1505.68,355.65,23309.77,1298.72,29317.45,0.587,13119.09,0,0,0,0.563,1,0,0.5,1.729,676.73
b515963f-e05b-4256-b8c4-48b7e74afddc,26,42261.41,1989.01,430.44,9030.37,206.05,17004.48,0.724,323.5,5,7,8,0.165,1,2,0.41,1.046,637.39
dd5ae59d-140f-42c9-b10f-794135dd9683,34,84759.7,1752.97,341.3,274.5,4779.61,16512.31,0.388,9700.55,7,5,6,0.798,1,2,0.309,1.099,560.94
a7a4375d-cb2d-484b-b4db-040fd4640f83,40,58579.36,662.26,108.79,0.41,4010.83,20765.24,0.62,12284.93,8,10,0,0.344,1,4,0.5,2.738,555.68
e1dc6e10-e6cd-480e-9654-b47ebe6f91bf,18,56775.16,1541.85,417.59,465.34,5468.95,21411.51,0.663,8092.54,7,8,0,0.258,1,0,0.5,1.299,581.29
61ba6dee-de76-48b4-832d-f7c71ee3f155,33,47432.03,934.74,170.11,219.01,8818.66,4877.15,0.307,5967.87,12,11,9,0.295,1,0,0.229,0.66,506.45
e24b8b0b-3f36-4222-a4c3-8c90eb19d526,36,48634.28,967.09,224.76,69.3,9145.89,20919.12,0.162,9798.04,4,3,11,0.811,1,4,0.5,0.336,591.06
a89ff8a6-ff45-45f3-9928-89ecf7335210,43,44731.53,1015.21,351.14,276.82,6630.16,10237.87,0.174,3834.38,6,6,14,0.464,1,5,0.315,0.338,584.06
8d2a91c2-c906-4b99-adeb-a9e520e8bbc3,42,43954.61,1482.43,368.15,10122.88,10430.05,359.54,0.52,11986.13,5,7,20,0.202,1,0,0.281,0.7,649.11
98a2dbc2-327a-4778-99bf-f3519ca7ccd1,41,60617.34,1583.7,413.05,282.07,3366.66,19500.12,0.746,7513.1,8,10,10,0.546,1,4,0.446,1.655,573.74
915a312b-ea90-4166-bb77-cf7787edaa4c,27,31283.38,1160.79,242.9,455.21,4657.7,10585.72,0.674,5923.99,3,3,5,0.829,1,4,0.5,0.981,627.13
8f63302f-31cd-4fbd-86fe-3a6bef26f9f5,18,28482.12,1167.57,400.07,245.22,2176.16,7857.68,0.365,8393.68,7,6,0,0.736,1,0,0.5,0.495,535.46
5f724091-3fee-45ed-8b36-9210ac820a93,31,27536.1,1385.71,319.36,391.03,1634.34,2924.54,0.743,6488.72,11,10,2,0.257,1,3,0.342,0.926,543.28
8e4607e0-1a9f-43b5-b7e6-b21165a68cf2,45,90913.09,1427.2,345.39,119.58,1005.42,21922.69,0.652,14499.45,10,10,8,0.634,1,4,0.401,2.661,543.92
b0612750-6e4c-45d4-8d18-49276b751c07,49,60606.86,1670.49,483.48,468.89,8416.22,12125.23,0.747,15625.43,8,10,16,0.547,1,3,0.458,1.321,588.41
d492c78e-2e5d-4757-bde2-3cd4e1358e31,42,56089.84,686.25,162.48,1177.47,1261.8,27334.99,0.242,9430.46,6,7,18,0.621,1,5,0.5,1.186,586.52
fd71fd2d-85a2-45f8-8666-5c1c84ca13b9,39,28849.71,1208.01,304.4,17922.63,8616.04,11895.87,0.347,3822.47,11,11,1,0.198,0,1,0.5,0.374,473.36
8bd80b91-bafe-4060-8af4-d6a8e7dbdf88,39,62466.85,772.79,179.11,6.11,11057.62,23796.73,0.377,16368.56,6,5,20,1.253,1,5,0.5,1.048,574.99
9db356c2-04c5-41ab-be3a-964d7bce8ae3,29,47668.57,1179.62,281.16,6342.92,1446.49,4315.76,0.818,388.34,1,2,4,0.378,1,5,0.099,2.055,697.24
d3220f7f-2a4e-4ab2-a566-35747fc09772,34,54283.38,1109.53,295.91,968.11,4926.74,8984.99,0.786,6635.59,8,9,11,0.057,1,2,0.288,1.958,623.09
ecca95ad-3014-48fe-b264-986b40f6b080,52,30467.59,1181.3,322.97,1179.66,11820.39,5784.45,0.308,3135.05,11,12,14,0.259,1,5,0.293,0.314,520.85
3d146103-ef65-40d8-8d4b-9ed322b54777,26,53205.38,880.1,187.86,134.14,2294.72,13105.22,0.102,11397.97,4,4,1,0.12,1,1,0.461,0.359,598.22
05a23751-a9cf-4f8c-91a3-6a664c809f47,51,41523.33,605.08,112.97,240.53,14448.92,627.51,0.858,156.79,9,10,9,0.204,1,2,0.019,1.545,595.11
5d908b03-08e5-47f3-9c24-d66df2ee3e56,32,34687.78,362.22,60.1,496.64,8747.97,10285.09,0.439,6877.05,2,0,3,1.089,0,3,0.495,1.102,589.62
3bfc7756-ea04-48f0-b9ca-b577139e6e17,48,64682.13,1147.53,216.82,283.24,1532.37,11573.46,0.297,6721.01,3,4,2,0.703,1,4,0.283,1.073,588.93
ef14f00e-1777-4329-9dea-a1b305df1ba3,21,19245.84,1027.6,177.38,204.34,177.04,5404.97,0.088,565.21,12,12,1,0.074,1,1,0.31,0.116,470.56
72a93bcf-d0a3-4ede-8306-3c8f386a2e1f,41,61295.53,929.62,247.26,381.26,12318.4,275.17,0.062,18026.97,9,10,8,0.678,1,5,0.299,0.144,486.4
39cb863f-3b8e-4d79-9313-3c285553b5dc,28,63689.72,1729.02,479.18,375.98,8240.4,10235.99,0.456,4055.04,1,1,5,0.137,1,1,0.224,0.836,688.01
2438b6cc-392d-4d92-a123-f42d29779a43,21,32407.13,856.22,257.61,494.38,2728.61,12455.13,0.253,3394.29,2,4,0,0.7,1,4,0.489,0.509,584.92
e52b75c1-d483-4c1a-868e-e9092e86de5f,37,33593.43,1766.73,322.58,0.76,575.64,8416.52,0.712,2086.62,5,7,2,0.73,1,3,0.313,0.933,580.43
d3c93bf4-837a-4a59-bdd9-2bbb13c2f82d,45,45539.49,1849.54,450.13,476.48,8569.05,17962.76,0.978,9044.02,12,10,18,1.318,1,4,0.5,1.232,527.39
bdea1892-77b2-498d-80d6-e48025811953,27,55640.72,419.64,50.0,42.86,2437.56,19445.33,0.246,13061.93,11,9,5,1.023,1,1,0.5,1.695,470.12
ad80377f-282c-4a8e-a236-fc22bb9937c1,20,46942.9,1236.95,316.42,454.74,5764.45,20066.23,0.201,12120.29,0,1,1,0.056,1,2,0.5,0.387,667.09
14352b5b-bc25-43b7-8caa-4a0ef99b9188,34,58671.25,1040.12,239.14,83.46,8313.39,218.36,0.37,5474.0,1,2,3,0.97,1,1,0.097,0.917,610.57
bb47fc59-350b-4c1c-bf6b-968cbec2212b,34,85259.59,300.0,104.6,26870.26,6795.75,25856.11,0.493,13416.96,3,4,10,0.196,1,1,0.461,3.608,675.9
7caa4a7f-af9c-454e-96c1-3d4705b6f8f9,40,39845.66,622.14,154.58,29751.02,3501.59,10933.68,0.713,7928.38,0,0,7,0.171,1,3,0.473,2.216,736.0
09af9dce-3ef8-4efe-89c6-9272808ae70d,44,15696.4,1509.97,282.69,272.84,9494.1,7385.3,0.384,2964.36,5,7,17,0.1,1,3,0.5,0.194,633.87
bfa79c23-a6c5-4c53-89f2-451903d22531,34,66518.47,2007.68,453.57,351.32,3025.14,22609.3,0.149,14288.71,11,9,12,0.927,1,1,0.5,0.304,480.32
e07607b0-3edb-4cd1-affa-598bf984c3df,54,83666.29,1561.07,390.56,27569.97,625.25,19100.54,0.87,19320.07,3,5,14,0.262,1,4,0.459,3.027,702.24
6e54dc7f-6580-43ed-9d66-6d1031650fa6,37,57855.37,1329.45,336.87,21.48,5788.33,3764.69,0.805,1691.81,1,0,15,0.724,0,0,0.094,1.806,689.8
ec6b3d8e-e105-47de-82a8-820e1e9996ab,32,28245.03,1191.47,227.58,335.81,4811.66,6965.44,0.285,1426.18,9,11,8,0.835,1,3,0.297,0.369,487.22
dfc40b80-90ff-4cbf-8a9a-deba1f2e772b,19,47522.15,1873.07,391.44,404.99,4460.65,10480.7,0.096,10468.95,3,1,0,0.458,1,0,0.441,0.144,602.64
19a3a52a-f04a-47af-b34b-8a56aecb0699,32,27629.53,2059.3,500.0,5.03,8523.56,10754.01,0.551,3951.1,11,12,4,1.092,1,3,0.5,0.388,456.54
b75a8a2e-284f-4c95-8e4e-fb7930541c67,32,62857.11,965.26,171.13,363.23,3490.15,12990.95,0.248,8052.63,7,7,10,1.04,1,1,0.335,0.91,526.67
68ecd1f6-75e2-4daa-8b10-6aa62e3ba8e7,45,22974.19,400.01,50.0,374.45,6223.47,3662.52,0.405,3139.01,5,5,6,0.366,1,3,0.296,0.8,606.44
ce765558-7461-46d4-a694-c96f57fa2c95,40,43997.42,360.73,67.93,85.86,5789.54,1973.72,0.788,4910.46,10,9,0,0.487,0,2,0.156,3.171,526.57
60b9be6b-940d-49db-b22e-81351ff4f027,23,29913.24,1728.75,407.77,355.29,2294.51,695.5,0.155,5304.22,0,2,5,0.53,1,0,0.201,0.166,632.47
ee6f3a56-5c72-45f1-ba94-dd4a109da273,37,52536.49,1181.18,251.37,456.39,8463.17,11535.29,0.816,5095.92,12,12,3,0.523,1,1,0.317,1.671,513.8
81153fda-5499-4579-a415-c75832f981c6,42,42673.17,1273.3,283.14,174.22,6747.15,7400.85,0.69,8152.48,4,6,10,0.207,1,2,0.364,1.158,653.85
